gid,x,y,z
2684,-7,-2.85714,2.5
2685,-7,-2.85714,3.5
2686,-7,-2.14286,-3.5
2687,-7,-2.14286,-2.5
2688,-7,-2.14286,-2.14286
2689,-7,-2.14286,-1.78571
2690,-7,-2.14286,-1.42857
2691,-7,-2.14286,-1.07143
2692,-7,-2.14286,-0.714286
2693,-7,-2.14286,-0.357143
2694,-7,-2.14286,-0
2695,-7,-2.14286,0.357143
2696,-7,-2.14286,0.714286
2697,-7,-2.14286,1.07143
2698,-7,-2.14286,1.42857
2699,-7,-2.14286,1.78571
2700,-7,-2.14286,2.14286
2701,-7,-2.14286,2.5
2702,-7,-2.14286,3.5
2703,-7,-1.42857,-3.5
2704,-7,-1.42857,-2.5
2705,-7,-1.42857,-2.14286
2706,-7,-1.42857,-1.78571
2707,-7,-1.42857,-1.42857
2708,-7,-1.42857,-1.07143
2709,-7,-1.42857,-0.714286
2710,-7,-1.42857,-0.357143
2711,-7,-1.42857,-0
2712,-7,-1.42857,0.357143
2713,-7,-1.42857,0.714286
2714,-7,-1.42857,1.07143
2715,-7,-1.42857,1.42857
2716,-7,-1.42857,1.78571
2717,-7,-1.42857,2.14286
2718,-7,-1.42857,2.5
2719,-7,-1.42857,3.5
2720,-7,-0.714286,-3.5
2721,-7,-0.714286,-2.5
2722,-7,-0.714286,-2.14286
2723,-7,-0.714286,-1.78571
2724,-7,-0.714286,-1.42857
2725,-7,-0.714286,-1.07143
2726,-7,-0.714286,-0.714286
2727,-7,-0.714286,-0.357143
2728,-7,-0.714286,-0
2729,-7,-0.714286,0.357143
2730,-7,-0.714286,0.714286
2731,-7,-0.714286,1.07143
2732,-7,-0.714286,1.42857
2733,-7,-0.714286,1.78571
2734,-7,-0.714286,2.14286
2735,-7,-0.714286,2.5
2736,-7,-0.714286,3.5
2737,-7,-0,-3.5
2738,-7,-0,-2.5
2739,-7,-0,-2.14286
2740,-7,-0,-1.78571
2741,-7,-0,-1.42857
2742,-7,-0,-1.07143
2743,-7,-0,-0.714286
2744,-7,-0,-0.357143
2745,-7,-0,-0
2746,-7,-0,0.357143
2747,-7,-0,0.714286
2748,-7,-0,1.07143
2749,-7,-0,1.42857
2750,-7,-0,1.78571
2751,-7,-0,2.14286
2752,-7,-0,2.5
2753,-7,-0,3.5
2754,-7,0.714286,-3.5
2755,-7,0.714286,-2.5
2756,-7,0.714286,-2.14286
2757,-7,0.714286,-1.78571
2758,-7,0.714286,-1.42857
2759,-7,0.714286,-1.07143
2760,-7,0.714286,-0.714286
2761,-7,0.714286,-0.357143
2762,-7,0.714286,-0
2763,-7,0.714286,0.357143
2764,-7,0.714286,0.714286
2765,-7,0.714286,1.07143
2766,-7,0.714286,1.42857
2767,-7,0.714286,1.78571
2768,-7,0.714286,2.14286
2769,-7,0.714286,2.5
2770,-7,0.714286,3.5
2771,-7,1.42857,-3.5
2772,-7,1.42857,-2.5
2773,-7,1.42857,-2.14286
2774,-7,1.42857,-1.78571
2775,-7,1.42857,-1.42857
2776,-7,1.42857,-1.07143
2777,-7,1.42857,-0.714286
2778,-7,1.42857,-0.357143
2779,-7,1.42857,-0
2780,-7,1.42857,0.357143
2781,-7,1.42857,0.714286
2782,-7,1.42857,1.07143
2783,-7,1.42857,1.42857
2784,-7,1.42857,1.78571
2785,-7,1.42857,2.14286
2786,-7,1.42857,2.5
2787,-7,1.42857,3.5
2788,-7,2.14286,-3.5
2789,-7,2.14286,-2.5
2790,-7,2.14286,-2.14286
2791,-7,2.14286,-1.78571
2792,-7,2.14286,-1.42857
2793,-7,2.14286,-1.07143
2794,-7,2.14286,-0.714286
2795,-7,2.14286,-0.357143
2796,-7,2.14286,-0
2797,-7,2.14286,0.357143
2798,-7,2.14286,0.714286
2799,-7,2.14286,1.07143
2800,-7,2.14286,1.42857
2801,-7,2.14286,1.78571
2802,-7,2.14286,2.14286
2803,-7,2.14286,2.5
2804,-7,2.14286,3.5
2805,-7,2.85714,-3.5
2806,-7,2.85714,-2.5
2807,-7,2.85714,-2.14286
2808,-7,2.85714,-1.78571
2809,-7,2.85714,-1.42857
2810,-7,2.85714,-1.07143
2811,-7,2.85714,-0.714286
2812,-7,2.85714,-0.357143
2813,-7,2.85714,-0
2814,-7,2.85714,0.357143
2815,-7,2.85714,0.714286
2816,-7,2.85714,1.07143
2817,-7,2.85714,1.42857
2818,-7,2.85714,1.78571
2819,-7,2.85714,2.14286
2820,-7,2.85714,2.5
2821,-7,2.85714,3.5
2822,-7,3.57143,-3.5
2823,-7,3.57143,-2.5
2824,-7,3.57143,-2.14286
2825,-7,3.57143,-1.78571
2826,-7,3.57143,-1.42857
2827,-7,3.57143,-1.07143
2828,-7,3.57143,-0.714286
2829,-7,3.57143,-0.357143
2830,-7,3.57143,-0
2831,-7,3.57143,0.357143
2832,-7,3.57143,0.714286
2833,-7,3.57143,1.07143
2834,-7,3.57143,1.42857
2835,-7,3.57143,1.78571
2836,-7,3.57143,2.14286
2837,-7,3.57143,2.5
2838,-7,3.57143,3.5
2839,-7,4.28571,-3.5
2840,-7,4.28571,-2.5
2841,-7,4.28571,-2.14286
2842,-7,4.28571,-1.78571
2843,-7,4.28571,-1.42857
2844,-7,4.28571,-1.07143
2845,-7,4.28571,-0.714286
2846,-7,4.28571,-0.357143
2847,-7,4.28571,-0
2848,-7,4.28571,0.357143
2849,-7,4.28571,0.714286
2850,-7,4.28571,1.07143
2851,-7,4.28571,1.42857
2852,-7,4.28571,1.78571
2853,-7,4.28571,2.14286
2854,-7,4.28571,2.5
2855,-7,4.28571,3.5
2856,-7,5,-3.5
2857,-7,5,-2.5
2858,-7,5,-2.14286
2859,-7,5,-1.78571
2860,-7,5,-1.42857
2861,-7,5,-1.07143
2862,-7,5,-0.714286
2863,-7,5,-0.357143
2864,-7,5,-0
2865,-7,5,0.357143
2866,-7,5,0.714286
2867,-7,5,1.07143
2868,-7,5,1.42857
2869,-7,5,1.78571
2870,-7,5,2.14286
2871,-7,5,2.5
2872,-7,5,3.5
2873,-7,6,-3.5
2874,-7,6,-2.5
2875,-7,6,-2.14286
2876,-7,6,-1.78571
2877,-7,6,-1.42857
2878,-7,6,-1.07143
2879,-7,6,-0.714286
2880,-7,6,-0.357143
2881,-7,6,-0
2882,-7,6,0.357143
2883,-7,6,0.714286
2884,-7,6,1.07143
2885,-7,6,1.42857
2886,-7,6,1.78571
2887,-7,6,2.14286
2888,-7,6,2.5
2889,-7,6,3.5
2890,-5.44444,-6,-3.5
2891,-5.44444,-6,-2.5
2892,-5.44444,-6,-2.14286
2893,-5.44444,-6,-1.78571
2894,-5.44444,-6,-1.42857
2895,-5.44444,-6,-1.07143
2896,-5.44444,-6,-0.714286
2897,-5.44444,-6,-0.357143
2898,-5.44444,-6,-0
2899,-5.44444,-6,0.357143
2900,-5.44444,-6,0.714286
2901,-5.44444,-6,1.07143
2902,-5.44444,-6,1.42857
2903,-5.44444,-6,1.78571
2904,-5.44444,-6,2.14286
2905,-5.44444,-6,2.5
2906,-5.44444,-6,3.5
2907,-5.44444,-5,-3.5
2908,-5.44444,-5,-2.5
2909,-5.44444,-5,-2.14286
2910,-5.44444,-5,-1.78571
2911,-5.44444,-5,-1.42857
2912,-5.44444,-5,-1.07143
2913,-5.44444,-5,-0.714286
2914,-5.44444,-5,-0.357143
2915,-5.44444,-5,-0
2916,-5.44444,-5,0.357143
2917,-5.44444,-5,0.714286
2918,-5.44444,-5,1.07143
2919,-5.44444,-5,1.42857
2920,-5.44444,-5,1.78571
2921,-5.44444,-5,2.14286
2922,-5.44444,-5,2.5
2923,-5.44444,-5,3.5
2924,-5.44444,-4.28571,-3.5
2925,-5.44444,-4.28571,-2.5
2926,-5.44444,-4.28571,-2.14286
2927,-5.44444,-4.28571,-1.78571
2928,-5.44444,-4.28571,-1.42857
2929,-5.44444,-4.28571,-1.07143
2930,-5.44444,-4.28571,-0.714286
2931,-5.44444,-4.28571,-0.357143
2932,-5.44444,-4.28571,-0
2933,-5.44444,-4.28571,0.357143
2934,-5.44444,-4.28571,0.714286
2935,-5.44444,-4.28571,1.07143
2936,-5.44444,-4.28571,1.42857
2937,-5.44444,-4.28571,1.78571
2938,-5.44444,-4.28571,2.14286
2939,-5.44444,-4.28571,2.5
2940,-5.44444,-4.28571,3.5
2941,-5.44444,-3.57143,-3.5
2942,-5.44444,-3.57143,-2.5
2943,-5.44444,-3.57143,-2.14286
2944,-5.44444,-3.57143,-1.78571
2945,-5.44444,-3.57143,-1.42857
2946,-5.44444,-3.57143,-1.07143
2947,-5.44444,-3.57143,-0.714286
2948,-5.44444,-3.57143,-0.357143
2949,-5.44444,-3.57143,-0
2950,-5.44444,-3.57143,0.357143
2951,-5.44444,-3.57143,0.714286
2952,-5.44444,-3.57143,1.07143
2953,-5.44444,-3.57143,1.42857
2954,-5.44444,-3.57143,1.78571
2955,-5.44444,-3.57143,2.14286
2956,-5.44444,-3.57143,2.5
2957,-5.44444,-3.57143,3.5
2958,-5.44444,-2.85714,-3.5
2959,-5.44444,-2.85714,-2.5
2960,-5.44444,-2.85714,-2.14286
2961,-5.44444,-2.85714,-1.78571
2962,-5.44444,-2.85714,-1.42857
2963,-5.44444,-2.85714,-1.07143
2964,-5.44444,-2.85714,-0.714286
2965,-5.44444,-2.85714,-0.357143
2966,-5.44444,-2.85714,-0
2967,-5.44444,-2.85714,0.357143
2968,-5.44444,-2.85714,0.714286
2969,-5.44444,-2.85714,1.07143
2970,-5.44444,-2.85714,1.42857
2971,-5.44444,-2.85714,1.78571
2972,-5.44444,-2.85714,2.14286
2973,-5.44444,-2.85714,2.5
2974,-5.44444,-2.85714,3.5
2975,-5.44444,-2.14286,-3.5
2976,-5.44444,-2.14286,-2.5
2977,-5.44444,-2.14286,-2.14286
2978,-5.44444,-2.14286,-1.78571
2979,-5.44444,-2.14286,-1.42857
2980,-5.44444,-2.14286,-1.07143
2981,-5.44444,-2.14286,-0.714286
2982,-5.44444,-2.14286,-0.357143
2983,-5.44444,-2.14286,-0
2984,-5.44444,-2.14286,0.357143
2985,-5.44444,-2.14286,0.714286
2986,-5.44444,-2.14286,1.07143
2987,-5.44444,-2.14286,1.42857
2988,-5.44444,-2.14286,1.78571
2989,-5.44444,-2.14286,2.14286
2990,-5.44444,-2.14286,2.5
2991,-5.44444,-2.14286,3.5
2992,-5.44444,-1.42857,-3.5
2993,-5.44444,-1.42857,-2.5
2994,-5.44444,-1.42857,-2.14286
2995,-5.44444,-1.42857,-1.78571
2996,-5.44444,-1.42857,-1.42857
2997,-5.44444,-1.42857,-1.07143
2998,-5.44444,-1.42857,-0.714286
2999,-5.44444,-1.42857,-0.357143
3000,-5.44444,-1.42857,-0
3001,-5.44444,-1.42857,0.357143
3002,-5.44444,-1.42857,0.714286
3003,-5.44444,-1.42857,1.07143
3004,-5.44444,-1.42857,1.42857
3005,-5.44444,-1.42857,1.78571
3006,-5.44444,-1.42857,2.14286
3007,-5.44444,-1.42857,2.5
3008,-5.44444,-1.42857,3.5
3009,-5.44444,-0.714286,-3.5
3010,-5.44444,-0.714286,-2.5
3011,-5.44444,-0.714286,-2.14286
3012,-5.44444,-0.714286,-1.78571
3013,-5.44444,-0.714286,-1.42857
3014,-5.44444,-0.714286,-1.07143
3015,-5.44444,-0.714286,-0.714286
3016,-5.44444,-0.714286,-0.357143
3017,-5.44444,-0.714286,-0
3018,-5.44444,-0.714286,0.357143
3019,-5.44444,-0.714286,0.714286
3020,-5.44444,-0.714286,1.07143
3021,-5.44444,-0.714286,1.42857
3022,-5.44444,-0.714286,1.78571
3023,-5.44444,-0.714286,2.14286
3024,-5.44444,-0.714286,2.5
3025,-5.44444,-0.714286,3.5
3026,-5.44444,-0,-3.5
3027,-5.44444,-0,-2.5
3028,-5.44444,-0,-2.14286
3029,-5.44444,-0,-1.78571
3030,-5.44444,-0,-1.42857
3031,-5.44444,-0,-1.07143
3032,-5.44444,-0,-0.714286
3033,-5.44444,-0,-0.357143
3034,-5.44444,-0,-0
3035,-5.44444,-0,0.357143
3036,-5.44444,-0,0.714286
3037,-5.44444,-0,1.07143
3038,-5.44444,-0,1.42857
3039,-5.44444,-0,1.78571
3040,-5.44444,-0,2.14286
3041,-5.44444,-0,2.5
3042,-5.44444,-0,3.5
3043,-5.44444,0.714286,-3.5
3044,-5.44444,0.714286,-2.5
3045,-5.44444,0.714286,-2.14286
3046,-5.44444,0.714286,-1.78571
3047,-5.44444,0.714286,-1.42857
3048,-5.44444,0.714286,-1.07143
3049,-5.44444,0.714286,-0.714286
3050,-5.44444,0.714286,-0.357143
3051,-5.44444,0.714286,-0
3052,-5.44444,0.714286,0.357143
3053,-5.44444,0.714286,0.714286
3054,-5.44444,0.714286,1.07143
3055,-5.44444,0.714286,1.42857
3056,-5.44444,0.714286,1.78571
3057,-5.44444,0.714286,2.14286
3058,-5.44444,0.714286,2.5
3059,-5.44444,0.714286,3.5
3060,-5.44444,1.42857,-3.5
3061,-5.44444,1.42857,-2.5
3062,-5.44444,1.42857,-2.14286
3063,-5.44444,1.42857,-1.78571
3064,-5.44444,1.42857,-1.42857
3065,-5.44444,1.42857,-1.07143
3066,-5.44444,1.42857,-0.714286
3067,-5.44444,1.42857,-0.357143
3068,-5.44444,1.42857,-0
3069,-5.44444,1.42857,0.357143
3070,-5.44444,1.42857,0.714286
3071,-5.44444,1.42857,1.07143
3072,-5.44444,1.42857,1.42857
3073,-5.44444,1.42857,1.78571
3074,-5.44444,1.42857,2.14286
3075,-5.44444,1.42857,2.5
3076,-5.44444,1.42857,3.5
3077,-5.44444,2.14286,-3.5
3078,-5.44444,2.14286,-2.5
3079,-5.44444,2.14286,-2.14286
3080,-5.44444,2.14286,-1.78571
3081,-5.44444,2.14286,-1.42857
3082,-5.44444,2.14286,-1.07143
3083,-5.44444,2.14286,-0.714286
3084,-5.44444,2.14286,-0.357143
3085,-5.44444,2.14286,-0
3086,-5.44444,2.14286,0.357143
3087,-5.44444,2.14286,0.714286
3088,-5.44444,2.14286,1.07143
3089,-5.44444,2.14286,1.42857
3090,-5.44444,2.14286,1.78571
3091,-5.44444,2.14286,2.14286
3092,-5.44444,2.14286,2.5
3093,-5.44444,2.14286,3.5
3094,-5.44444,2.85714,-3.5
3095,-5.44444,2.85714,-2.5
3096,-5.44444,2.85714,-2.14286
3097,-5.44444,2.85714,-1.78571
3098,-5.44444,2.85714,-1.42857
3099,-5.44444,2.85714,-1.07143
3100,-5.44444,2.85714,-0.714286
3101,-5.44444,2.85714,-0.357143
3102,-5.44444,2.85714,-0
3103,-5.44444,2.85714,0.357143
3104,-5.44444,2.85714,0.714286
3105,-5.44444,2.85714,1.07143
3106,-5.44444,2.85714,1.42857
3107,-5.44444,2.85714,1.78571
3108,-5.44444,2.85714,2.14286
3109,-5.44444,2.85714,2.5
3110,-5.44444,2.85714,3.5
3111,-5.44444,3.57143,-3.5
3112,-5.44444,3.57143,-2.5
3113,-5.44444,3.57143,-2.14286
3114,-5.44444,3.57143,-1.78571
3115,-5.44444,3.57143,-1.42857
3116,-5.44444,3.57143,-1.07143
3117,-5.44444,3.57143,-0.714286
3118,-5.44444,3.57143,-0.357143
3119,-5.44444,3.57143,-0
3120,-5.44444,3.57143,0.357143
3121,-5.44444,3.57143,0.714286
3122,-5.44444,3.57143,1.07143
3123,-5.44444,3.57143,1.42857
3124,-5.44444,3.57143,1.78571
3125,-5.44444,3.57143,2.14286
3126,-5.44444,3.57143,2.5
3127,-5.44444,3.57143,3.5
3128,-5.44444,4.28571,-3.5
3129,-5.44444,4.28571,-2.5
3130,-5.44444,4.28571,-2.14286
3131,-5.44444,4.28571,-1.78571
3132,-5.44444,4.28571,-1.42857
3133,-5.44444,4.28571,-1.07143
3134,-5.44444,4.28571,-0.714286
3135,-5.44444,4.28571,-0.357143
3136,-5.44444,4.28571,-0
3137,-5.44444,4.28571,0.357143
3138,-5.44444,4.28571,0.714286
3139,-5.44444,4.28571,1.07143
3140,-5.44444,4.28571,1.42857
3141,-5.44444,4.28571,1.78571
3142,-5.44444,4.28571,2.14286
3143,-5.44444,4.28571,2.5
3144,-5.44444,4.28571,3.5
3145,-5.44444,5,-3.5
3146,-5.44444,5,-2.5
3147,-5.44444,5,-2.14286
3148,-5.44444,5,-1.78571
3149,-5.44444,5,-1.42857
3150,-5.44444,5,-1.07143
3151,-5.44444,5,-0.714286
3152,-5.44444,5,-0.357143
3153,-5.44444,5,-0
3154,-5.44444,5,0.357143
3155,-5.44444,5,0.714286
3156,-5.44444,5,1.07143
3157,-5.44444,5,1.42857
3158,-5.44444,5,1.78571
3159,-5.44444,5,2.14286
3160,-5.44444,5,2.5
3161,-5.44444,5,3.5
3162,-5.44444,6,-3.5
3163,-5.44444,6,-2.5
3164,-5.44444,6,-2.14286
3165,-5.44444,6,-1.78571
3166,-5.44444,6,-1.42857
3167,-5.44444,6,-1.07143
3168,-5.44444,6,-0.714286
3169,-5.44444,6,-0.357143
3170,-5.44444,6,-0
3171,-5.44444,6,0.357143
3172,-5.44444,6,0.714286
3173,-5.44444,6,1.07143
3174,-5.44444,6,1.42857
3175,-5.44444,6,1.78571
3176,-5.44444,6,2.14286
3177,-5.44444,6,2.5
3178,-5.44444,6,3.5
3179,-3.88889,-6,-3.5
3180,-3.88889,-6,-2.5
3181,-3.88889,-6,-2.14286
3182,-3.88889,-6,-1.78571
3183,-3.88889,-6,-1.42857
3184,-3.88889,-6,-1.07143
3185,-3.88889,-6,-0.714286
3186,-3.88889,-6,-0.357143
3187,-3.88889,-6,-0
3188,-3.88889,-6,0.357143
3189,-3.88889,-6,0.714286
3190,-3.88889,-6,1.07143
3191,-3.88889,-6,1.42857
3192,-3.88889,-6,1.78571
3193,-3.88889,-6,2.14286
3194,-3.88889,-6,2.5
3195,-3.88889,-6,3.5
3196,-3.88889,-5,-3.5
3197,-3.88889,-5,-2.5
3198,-3.88889,-5,-2.14286
3199,-3.88889,-5,-1.78571
3200,-3.88889,-5,-1.42857
3201,-3.88889,-5,-1.07143
3202,-3.88889,-5,-0.714286
3203,-3.88889,-5,-0.357143
3204,-3.88889,-5,-0
3205,-3.88889,-5,0.357143
3206,-3.88889,-5,0.714286
3207,-3.88889,-5,1.07143
3208,-3.88889,-5,1.42857
3209,-3.88889,-5,1.78571
3210,-3.88889,-5,2.14286
3211,-3.88889,-5,2.5
3212,-3.88889,-5,3.5
3213,-3.88889,-4.28571,-3.5
3214,-3.88889,-4.28571,-2.5
3215,-3.88889,-4.28571,-2.14286
3216,-3.88889,-4.28571,-1.78571
3217,-3.88889,-4.28571,-1.42857
3218,-3.88889,-4.28571,-1.07143
3219,-3.88889,-4.28571,-0.714286
3220,-3.88889,-4.28571,-0.357143
3221,-3.88889,-4.28571,-0
3222,-3.88889,-4.28571,0.357143
3223,-3.88889,-4.28571,0.714286
3224,-3.88889,-4.28571,1.07143
3225,-3.88889,-4.28571,1.42857
3226,-3.88889,-4.28571,1.78571
3227,-3.88889,-4.28571,2.14286
3228,-3.88889,-4.28571,2.5
3229,-3.88889,-4.28571,3.5
3230,-3.88889,-3.57143,-3.5
3231,-3.88889,-3.57143,-2.5
3232,-3.88889,-3.57143,-2.14286
3233,-3.88889,-3.57143,-1.78571
3234,-3.88889,-3.57143,-1.42857
3235,-3.88889,-3.57143,-1.07143
3236,-3.88889,-3.57143,-0.714286
3237,-3.88889,-3.57143,-0.357143
3238,-3.88889,-3.57143,-0
3239,-3.88889,-3.57143,0.357143
3240,-3.88889,-3.57143,0.714286
3241,-3.88889,-3.57143,1.07143
3242,-3.88889,-3.57143,1.42857
3243,-3.88889,-3.57143,1.78571
3244,-3.88889,-3.57143,2.14286
3245,-3.88889,-3.57143,2.5
3246,-3.88889,-3.57143,3.5
3247,-3.88889,-2.85714,-3.5
3248,-3.88889,-2.85714,-2.5
3249,-3.88889,-2.85714,-2.14286
3250,-3.88889,-2.85714,-1.78571
3251,-3.88889,-2.85714,-1.42857
3252,-3.88889,-2.85714,-1.07143
3253,-3.88889,-2.85714,-0.714286
3254,-3.88889,-2.85714,-0.357143
3255,-3.88889,-2.85714,-0
3256,-3.88889,-2.85714,0.357143
3257,-3.88889,-2.85714,0.714286
3258,-3.88889,-2.85714,1.07143
3259,-3.88889,-2.85714,1.42857
3260,-3.88889,-2.85714,1.78571
3261,-3.88889,-2.85714,2.14286
3262,-3.88889,-2.85714,2.5
3263,-3.88889,-2.85714,3.5
3264,-3.88889,-2.14286,-3.5
3265,-3.88889,-2.14286,-2.5
3266,-3.88889,-2.14286,-2.14286
3267,-3.88889,-2.14286,-1.78571
3268,-3.88889,-2.14286,-1.42857
3269,-3.88889,-2.14286,-1.07143
3270,-3.88889,-2.14286,-0.714286
3271,-3.88889,-2.14286,-0.357143
3272,-3.88889,-2.14286,-0
3273,-3.88889,-2.14286,0.357143
3274,-3.88889,-2.14286,0.714286
3275,-3.88889,-2.14286,1.07143
3276,-3.88889,-2.14286,1.42857
3277,-3.88889,-2.14286,1.78571
3278,-3.88889,-2.14286,2.14286
3279,-3.88889,-2.14286,2.5
3280,-3.88889,-2.14286,3.5
3281,-3.88889,-1.42857,-3.5
3282,-3.88889,-1.42857,-2.5
3283,-3.88889,-1.42857,-2.14286
3284,-3.88889,-1.42857,-1.78571
3285,-3.88889,-1.42857,-1.42857
3286,-3.88889,-1.42857,-1.07143
3287,-3.88889,-1.42857,-0.714286
3288,-3.88889,-1.42857,-0.357143
3289,-3.88889,-1.42857,-0
3290,-3.88889,-1.42857,0.357143
3291,-3.88889,-1.42857,0.714286
3292,-3.88889,-1.42857,1.07143
3293,-3.88889,-1.42857,1.42857
3294,-3.88889,-1.42857,1.78571
3295,-3.88889,-1.42857,2.14286
3296,-3.88889,-1.42857,2.5
3297,-3.88889,-1.42857,3.5
3298,-3.88889,-0.714286,-3.5
3299,-3.88889,-0.714286,-2.5
3300,-3.88889,-0.714286,-2.14286
3301,-3.88889,-0.714286,-1.78571
3302,-3.88889,-0.714286,-1.42857
3303,-3.88889,-0.714286,-1.07143
3304,-3.88889,-0.714286,-0.714286
3305,-3.88889,-0.714286,-0.357143
3306,-3.88889,-0.714286,-0
3307,-3.88889,-0.714286,0.357143
3308,-3.88889,-0.714286,0.714286
3309,-3.88889,-0.714286,1.07143
3310,-3.88889,-0.714286,1.42857
3311,-3.88889,-0.714286,1.78571
3312,-3.88889,-0.714286,2.14286
3313,-3.88889,-0.714286,2.5
3314,-3.88889,-0.714286,3.5
3315,-3.88889,-0,-3.5
3316,-3.88889,-0,-2.5
3317,-3.88889,-0,-2.14286
3318,-3.88889,-0,-1.78571
3319,-3.88889,-0,-1.42857
3320,-3.88889,-0,-1.07143
3321,-3.88889,-0,-0.714286
3322,-3.88889,-0,-0.357143
3323,-3.88889,-0,-0
3324,-3.88889,-0,0.357143
3325,-3.88889,-0,0.714286
3326,-3.88889,-0,1.07143
3327,-3.88889,-0,1.42857
3328,-3.88889,-0,1.78571
3329,-3.88889,-0,2.14286
3330,-3.88889,-0,2.5
3331,-3.88889,-0,3.5
3332,-3.88889,0.714286,-3.5
3333,-3.88889,0.714286,-2.5
3334,-3.88889,0.714286,-2.14286
3335,-3.88889,0.714286,-1.78571
3336,-3.88889,0.714286,-1.42857
3337,-3.88889,0.714286,-1.07143
3338,-3.88889,0.714286,-0.714286
3339,-3.88889,0.714286,-0.357143
3340,-3.88889,0.714286,-0
3341,-3.88889,0.714286,0.357143
3342,-3.88889,0.714286,0.714286
3343,-3.88889,0.714286,1.07143
3344,-3.88889,0.714286,1.42857
3345,-3.88889,0.714286,1.78571
3346,-3.88889,0.714286,2.14286
3347,-3.88889,0.714286,2.5
3348,-3.88889,0.714286,3.5
3349,-3.88889,1.42857,-3.5
3350,-3.88889,1.42857,-2.5
3351,-3.88889,1.42857,-2.14286
3352,-3.88889,1.42857,-1.78571
3353,-3.88889,1.42857,-1.42857
3354,-3.88889,1.42857,-1.07143
3355,-3.88889,1.42857,-0.714286
3356,-3.88889,1.42857,-0.357143
3357,-3.88889,1.42857,-0
3358,-3.88889,1.42857,0.357143
3359,-3.88889,1.42857,0.714286
3360,-3.88889,1.42857,1.07143
3361,-3.88889,1.42857,1.42857
3362,-3.88889,1.42857,1.78571
3363,-3.88889,1.42857,2.14286
3364,-3.88889,1.42857,2.5
3365,-3.88889,1.42857,3.5
3366,-3.88889,2.14286,-3.5
3367,-3.88889,2.14286,-2.5
3368,-3.88889,2.14286,-2.14286
3369,-3.88889,2.14286,-1.78571
3370,-3.88889,2.14286,-1.42857
3371,-3.88889,2.14286,-1.07143
3372,-3.88889,2.14286,-0.714286
3373,-3.88889,2.14286,-0.357143
3374,-3.88889,2.14286,-0
3375,-3.88889,2.14286,0.357143
3376,-3.88889,2.14286,0.714286
3377,-3.88889,2.14286,1.07143
3378,-3.88889,2.14286,1.42857
3379,-3.88889,2.14286,1.78571
3380,-3.88889,2.14286,2.14286
3381,-3.88889,2.14286,2.5
3382,-3.88889,2.14286,3.5
3383,-3.88889,2.85714,-3.5
3384,-3.88889,2.85714,-2.5
3385,-3.88889,2.85714,-2.14286
3386,-3.88889,2.85714,-1.78571
3387,-3.88889,2.85714,-1.42857
3388,-3.88889,2.85714,-1.07143
3389,-3.88889,2.85714,-0.714286
3390,-3.88889,2.85714,-0.357143
3391,-3.88889,2.85714,-0
3392,-3.88889,2.85714,0.357143
3393,-3.88889,2.85714,0.714286
3394,-3.88889,2.85714,1.07143
3395,-3.88889,2.85714,1.42857
3396,-3.88889,2.85714,1.78571
3397,-3.88889,2.85714,2.14286
3398,-3.88889,2.85714,2.5
3399,-3.88889,2.85714,3.5
3400,-3.88889,3.57143,-3.5
3401,-3.88889,3.57143,-2.5
3402,-3.88889,3.57143,-2.14286
3403,-3.88889,3.57143,-1.78571
3404,-3.88889,3.57143,-1.42857
3405,-3.88889,3.57143,-1.07143
3406,-3.88889,3.57143,-0.714286
3407,-3.88889,3.57143,-0.357143
3408,-3.88889,3.57143,-0
3409,-3.88889,3.57143,0.357143
3410,-3.88889,3.57143,0.714286
3411,-3.88889,3.57143,1.07143
3412,-3.88889,3.57143,1.42857
3413,-3.88889,3.57143,1.78571
3414,-3.88889,3.57143,2.14286
3415,-3.88889,3.57143,2.5
3416,-3.88889,3.57143,3.5
3417,-3.88889,4.28571,-3.5
3418,-3.88889,4.28571,-2.5
3419,-3.88889,4.28571,-2.14286
3420,-3.88889,4.28571,-1.78571
3421,-3.88889,4.28571,-1.42857
3422,-3.88889,4.28571,-1.07143
3423,-3.88889,4.28571,-0.714286
3424,-3.88889,4.28571,-0.357143
3425,-3.88889,4.28571,-0
3426,-3.88889,4.28571,0.357143
3427,-3.88889,4.28571,0.714286
3428,-3.88889,4.28571,1.07143
3429,-3.88889,4.28571,1.42857
3430,-3.88889,4.28571,1.78571
3431,-3.88889,4.28571,2.14286
3432,-3.88889,4.28571,2.5
3433,-3.88889,4.28571,3.5
3434,-3.88889,5,-3.5
3435,-3.88889,5,-2.5
3436,-3.88889,5,-2.14286
3437,-3.88889,5,-1.78571
3438,-3.88889,5,-1.42857
3439,-3.88889,5,-1.07143
3440,-3.88889,5,-0.714286
3441,-3.88889,5,-0.357143
3442,-3.88889,5,-0
3443,-3.88889,5,0.357143
3444,-3.88889,5,0.714286
3445,-3.88889,5,1.07143
3446,-3.88889,5,1.42857
3447,-3.88889,5,1.78571
3448,-3.88889,5,2.14286
3449,-3.88889,5,2.5
3450,-3.88889,5,3.5
3451,-3.88889,6,-3.5
3452,-3.88889,6,-2.5
3453,-3.88889,6,-2.14286
3454,-3.88889,6,-1.78571
3455,-3.88889,6,-1.42857
3456,-3.88889,6,-1.07143
3457,-3.88889,6,-0.714286
3458,-3.88889,6,-0.357143
3459,-3.88889,6,-0
3460,-3.88889,6,0.357143
3461,-3.88889,6,0.714286
