H_eV,Z_ix0,Z_ix1,Z_ix2,Z_ix3,Z_ix4,Z_ix5,Z_ix6,Z_ix7,Z_ix8,Z_ix9,Z_ix10,Z_ix11,Z_ix12,Z_ix13,Z_ix14,Z_ix15,Z_ix16,Z_ix17,Z_ix18,Z_ix19,Z_ix20,Z_ix21,Z_ix22,Z_ix23,Z_ix24,Z_ix25,Z_ix26,Z_ix27,Z_ix28,Z_ix29,Z_ix30,Z_ix31,Z_ix32,Z_ix33,Z_ix34,Z_ix35,Z_ix36,Z_ix37,Z_ix38,Z_ix39,Z_ix40
-3.252024e-01,6.563033e-03,6.599529e-03,6.725848e-03,7.000659e-03,7.579963e-03,8.917462e-03,1.343871e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.329420e-02,8.874616e-03,7.553400e-03,6.979565e-03,6.707077e-03,6.581732e-03,6.545399e-03
-3.227024e-01,6.518148e-03,6.553896e-03,6.677564e-03,6.946259e-03,7.511048e-03,8.805831e-03,1.306544e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.293252e-02,8.764566e-03,7.485200e-03,6.925652e-03,6.659193e-03,6.536465e-03,6.500872e-03
-3.202024e-01,6.474171e-03,6.509196e-03,6.630304e-03,6.893108e-03,7.443979e-03,8.698290e-03,1.272164e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.259885e-02,8.658512e-03,7.418815e-03,6.872969e-03,6.612319e-03,6.492118e-03,6.457241e-03
-3.177024e-01,6.431072e-03,6.465399e-03,6.584034e-03,6.841159e-03,7.378675e-03,8.594595e-03,1.240364e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.228975e-02,8.556217e-03,7.354166e-03,6.821471e-03,6.566422e-03,6.448663e-03,6.414478e-03
-3.152024e-01,6.388823e-03,6.422475e-03,6.538719e-03,6.790366e-03,7.315060e-03,8.494523e-03,1.210835e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.200234e-02,8.457464e-03,7.291177e-03,6.771112e-03,6.521468e-03,6.406068e-03,6.372553e-03
-3.127024e-01,6.347396e-03,6.380393e-03,6.494328e-03,6.740689e-03,7.253063e-03,8.397867e-03,1.183320e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.173420e-02,8.362054e-03,7.229780e-03,6.721853e-03,6.477424e-03,6.364307e-03,6.331439e-03
-3.102024e-01,6.306764e-03,6.339129e-03,6.450828e-03,6.692086e-03,7.192616e-03,8.304437e-03,1.157600e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.148326e-02,8.269801e-03,7.169909e-03,6.673654e-03,6.434261e-03,6.323352e-03,6.291111e-03
-3.077024e-01,6.266903e-03,6.298655e-03,6.408191e-03,6.644520e-03,7.133655e-03,8.214058e-03,1.133487e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.124777e-02,8.180536e-03,7.111500e-03,6.626477e-03,6.391949e-03,6.283177e-03,6.251544e-03
-3.052024e-01,6.227788e-03,6.258946e-03,6.366388e-03,6.597954e-03,7.076121e-03,8.126568e-03,1.110821e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.102619e-02,8.094101e-03,7.054496e-03,6.580286e-03,6.350462e-03,6.243759e-03,6.212714e-03
-3.027024e-01,6.189397e-03,6.219979e-03,6.325393e-03,6.552353e-03,7.019957e-03,8.041814e-03,1.089463e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.081722e-02,8.010349e-03,6.998842e-03,6.535048e-03,6.309771e-03,6.205073e-03,6.174599e-03
-3.002024e-01,6.151707e-03,6.181731e-03,6.285180e-03,6.507685e-03,6.965110e-03,7.959658e-03,1.069291e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.061970e-02,7.929144e-03,6.944484e-03,6.490731e-03,6.269853e-03,6.167097e-03,6.137177e-03
-2.977024e-01,6.114697e-03,6.144180e-03,6.245724e-03,6.463918e-03,6.911528e-03,7.879970e-03,1.050200e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.043261e-02,7.850360e-03,6.891373e-03,6.447303e-03,6.230684e-03,6.129811e-03,6.100428e-03
-2.952024e-01,6.078347e-03,6.107305e-03,6.207002e-03,6.421023e-03,6.859165e-03,7.802629e-03,1.032097e-02,4.682737e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.274522e-02,1.025508e-02,7.773879e-03,6.839463e-03,6.404735e-03,6.192239e-03,6.093192e-03,6.064330e-03
-2.927024e-01,6.042638e-03,6.071086e-03,6.168991e-03,6.378970e-03,6.807973e-03,7.727521e-03,1.014898e-02,7.425133e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.622968e-02,1.008632e-02,7.699590e-03,6.788708e-03,6.363000e-03,6.154497e-03,6.057223e-03,6.028866e-03
-2.902024e-01,6.007551e-03,6.035504e-03,6.131670e-03,6.337733e-03,6.757911e-03,7.654541e-03,9.985321e-03,4.362498e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.929813e-02,9.925619e-03,7.627391e-03,6.739067e-03,6.322070e-03,6.117437e-03,6.021882e-03,5.994017e-03
-2.877024e-01,5.973068e-03,6.000540e-03,6.095019e-03,6.297285e-03,6.708938e-03,7.583590e-03,9.829329e-03,3.428012e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.208030e-02,9.772367e-03,7.557186e-03,6.690499e-03,6.281919e-03,6.081039e-03,5.987153e-03,5.959765e-03
-2.852024e-01,5.939172e-03,5.966177e-03,6.059017e-03,6.257602e-03,6.661014e-03,7.514577e-03,9.680427e-03,2.918676e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.779741e-02,9.626001e-03,7.488885e-03,6.642966e-03,6.242524e-03,6.045283e-03,5.953019e-03,5.926094e-03
-2.827024e-01,5.905847e-03,5.932398e-03,6.023645e-03,6.218660e-03,6.614102e-03,7.447414e-03,9.538095e-03,2.585514e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.487592e-02,9.486021e-03,7.422403e-03,6.596433e-03,6.203861e-03,6.010150e-03,5.919461e-03,5.892987e-03
-2.802024e-01,5.873076e-03,5.899186e-03,5.988886e-03,6.180436e-03,6.568168e-03,7.382021e-03,9.401861e-03,2.345638e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.271846e-02,9.351975e-03,7.357660e-03,6.550863e-03,6.165908e-03,5.975622e-03,5.886465e-03,5.860429e-03
-2.777024e-01,5.840845e-03,5.866526e-03,5.954722e-03,6.142909e-03,6.523178e-03,7.318320e-03,9.271304e-03,2.162251e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.104067e-02,9.223457e-03,7.294583e-03,6.506225e-03,6.128643e-03,5.941683e-03,5.854014e-03,5.828405e-03
-2.752024e-01,5.809139e-03,5.834402e-03,5.921135e-03,6.106056e-03,6.479100e-03,7.256241e-03,9.146038e-03,2.016145e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.968744e-02,9.100096e-03,7.233100e-03,6.462488e-03,6.092045e-03,5.908316e-03,5.822094e-03,5.796900e-03
-2.727024e-01,5.777944e-03,5.802800e-03,5.888111e-03,6.069860e-03,6.435904e-03,7.195715e-03,9.025718e-03,1.896177e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.856593e-02,8.981556e-03,7.173147e-03,6.419621e-03,6.056096e-03,5.875505e-03,5.790691e-03,5.765901e-03
-2.702024e-01,5.747246e-03,5.771706e-03,5.855634e-03,6.034299e-03,6.393560e-03,7.136679e-03,8.910024e-03,1.795375e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.761670e-02,8.867531e-03,7.114660e-03,6.377595e-03,6.020775e-03,5.843234e-03,5.759790e-03,5.735393e-03
-2.677024e-01,5.717032e-03,5.741107e-03,5.823687e-03,5.999356e-03,6.352041e-03,7.079072e-03,8.798669e-03,1.709120e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.679970e-02,8.757742e-03,7.057581e-03,6.336385e-03,5.986065e-03,5.811489e-03,5.729379e-03,5.705365e-03
-2.652024e-01,5.687290e-03,5.710989e-03,5.792258e-03,5.965013e-03,6.311321e-03,7.022839e-03,8.691387e-03,1.634218e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.608682e-02,8.651932e-03,7.001854e-03,6.295963e-03,5.951949e-03,5.780256e-03,5.699445e-03,5.675803e-03
-2.627024e-01,5.658007e-03,5.681341e-03,5.761333e-03,5.931254e-03,6.271373e-03,6.967924e-03,8.587936e-03,1.568378e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.545765e-02,8.549867e-03,6.947426e-03,6.256305e-03,5.918409e-03,5.749521e-03,5.669975e-03,5.646696e-03
-2.602024e-01,5.629172e-03,5.652149e-03,5.730897e-03,5.898061e-03,6.232175e-03,6.914278e-03,8.488093e-03,1.509907e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.489699e-02,8.451332e-03,6.894249e-03,6.217387e-03,5.885430e-03,5.719272e-03,5.640957e-03,5.618033e-03
-2.577024e-01,5.600773e-03,5.623403e-03,5.700939e-03,5.865419e-03,6.193703e-03,6.861852e-03,8.391654e-03,1.457526e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.439325e-02,8.356126e-03,6.842274e-03,6.179186e-03,5.852997e-03,5.689495e-03,5.612381e-03,5.589802e-03
-2.552024e-01,5.572800e-03,5.595091e-03,5.671446e-03,5.833313e-03,6.155935e-03,6.810601e-03,8.298430e-03,1.410245e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.393740e-02,8.264068e-03,6.791457e-03,6.141681e-03,5.821093e-03,5.660178e-03,5.584234e-03,5.561992e-03
-2.527024e-01,5.545242e-03,5.567203e-03,5.642406e-03,5.801729e-03,6.118849e-03,6.760482e-03,8.208244e-03,1.367287e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.352229e-02,8.174986e-03,6.741756e-03,6.104851e-03,5.789706e-03,5.631310e-03,5.556507e-03,5.534593e-03
-2.502024e-01,5.518088e-03,5.539727e-03,5.613808e-03,5.770653e-03,6.082426e-03,6.711453e-03,8.120937e-03,1.328031e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.314221e-02,8.088725e-03,6.693130e-03,6.068675e-03,5.758821e-03,5.602879e-03,5.529188e-03,5.507595e-03
-2.477024e-01,5.491330e-03,5.512654e-03,5.585640e-03,5.740070e-03,6.046645e-03,6.663475e-03,8.036358e-03,1.291974e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.279248e-02,8.005138e-03,6.645542e-03,6.033135e-03,5.728426e-03,5.574874e-03,5.502269e-03,5.480988e-03
-2.452024e-01,5.464957e-03,5.485974e-03,5.557891e-03,5.709969e-03,6.011489e-03,6.616512e-03,7.954368e-03,1.258703e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.246926e-02,7.924090e-03,6.598954e-03,5.998213e-03,5.698506e-03,5.547285e-03,5.475739e-03,5.454763e-03
-2.427024e-01,5.438960e-03,5.459678e-03,5.530553e-03,5.680336e-03,5.976938e-03,6.570528e-03,7.874837e-03,1.227877e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.216938e-02,7.845455e-03,6.553333e-03,5.963889e-03,5.669050e-03,5.520102e-03,5.449589e-03,5.428911e-03
-2.402024e-01,5.413331e-03,5.433757e-03,5.503613e-03,5.651160e-03,5.942977e-03,6.525490e-03,7.797645e-03,1.199212e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.189014e-02,7.769115e-03,6.508645e-03,5.930149e-03,5.640047e-03,5.493314e-03,5.423810e-03,5.403423e-03
-2.377024e-01,5.388061e-03,5.408201e-03,5.477064e-03,5.622428e-03,5.909588e-03,6.481365e-03,7.722679e-03,1.172464e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.162929e-02,7.694962e-03,6.464859e-03,5.896974e-03,5.611484e-03,5.466913e-03,5.398394e-03,5.378291e-03
-2.352024e-01,5.363142e-03,5.383002e-03,5.450895e-03,5.594131e-03,5.876755e-03,6.438124e-03,7.649835e-03,1.147431e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.138489e-02,7.622892e-03,6.421945e-03,5.864350e-03,5.583351e-03,5.440889e-03,5.373331e-03,5.353506e-03
-2.327024e-01,5.338565e-03,5.358152e-03,5.425098e-03,5.566257e-03,5.844464e-03,6.395736e-03,7.579014e-03,1.123935e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.115527e-02,7.552810e-03,6.379874e-03,5.832262e-03,5.555637e-03,5.415233e-03,5.348615e-03,5.329061e-03
-2.302024e-01,5.314323e-03,5.333644e-03,5.399663e-03,5.538795e-03,5.812699e-03,6.354175e-03,7.510125e-03,1.101827e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.093902e-02,7.484626e-03,6.338619e-03,5.800695e-03,5.528331e-03,5.389936e-03,5.324236e-03,5.304948e-03
-2.277024e-01,5.290408e-03,5.309468e-03,5.374583e-03,5.511736e-03,5.781447e-03,6.313414e-03,7.443080e-03,1.080973e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.073487e-02,7.418256e-03,6.298155e-03,5.769635e-03,5.501424e-03,5.364991e-03,5.300188e-03,5.281159e-03
