H_eV,fe_ix0,fe_ix1,fe_ix2,fe_ix3,fe_ix4,fe_ix5,fe_ix6,fe_ix7,fe_ix8,fe_ix9,fe_ix10,fe_ix11,fe_ix12,fe_ix13,fe_ix14,fe_ix15,fe_ix16,fe_ix17,fe_ix18,fe_ix19,fe_ix20,fe_ix21,fe_ix22,fe_ix23,fe_ix24,fe_ix25,fe_ix26,fe_ix27,fe_ix28,fe_ix29,fe_ix30,fe_ix31,fe_ix32,fe_ix33,fe_ix34,fe_ix35,fe_ix36,fe_ix37,fe_ix38,fe_ix39,fe_ix40
-2.652024e-01,9.999650e-01,9.999650e-01,9.999650e-01,9.999650e-01,9.999650e-01,9.999650e-01,9.999650e-01,9.999650e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999636e-01,9.999636e-01,9.999636e-01,9.999636e-01,9.999636e-01,9.999636e-01,9.999636e-01,9.999636e-01
-2.627024e-01,9.999614e-01,9.999614e-01,9.999614e-01,9.999614e-01,9.999614e-01,9.999614e-01,9.999614e-01,9.999614e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999599e-01,9.999599e-01,9.999599e-01,9.999599e-01,9.999599e-01,9.999599e-01,9.999599e-01,9.999599e-01
-2.602024e-01,9.999575e-01,9.999575e-01,9.999575e-01,9.999575e-01,9.999575e-01,9.999575e-01,9.999575e-01,9.999575e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999558e-01,9.999558e-01,9.999558e-01,9.999558e-01,9.999558e-01,9.999558e-01,9.999558e-01,9.999558e-01
-2.577024e-01,9.999532e-01,9.999532e-01,9.999532e-01,9.999532e-01,9.999532e-01,9.999532e-01,9.999532e-01,9.999532e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999513e-01,9.999513e-01,9.999513e-01,9.999513e-01,9.999513e-01,9.999513e-01,9.999513e-01,9.999513e-01
-2.552024e-01,9.999484e-01,9.999484e-01,9.999484e-01,9.999484e-01,9.999484e-01,9.999484e-01,9.999484e-01,9.999484e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999464e-01,9.999464e-01,9.999464e-01,9.999464e-01,9.999464e-01,9.999464e-01,9.999464e-01,9.999464e-01
-2.527024e-01,9.999432e-01,9.999432e-01,9.999432e-01,9.999432e-01,9.999432e-01,9.999432e-01,9.999432e-01,9.999432e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999409e-01,9.999409e-01,9.999409e-01,9.999409e-01,9.999409e-01,9.999409e-01,9.999409e-01,9.999409e-01
-2.502024e-01,9.999374e-01,9.999374e-01,9.999374e-01,9.999374e-01,9.999374e-01,9.999374e-01,9.999374e-01,9.999374e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999350e-01,9.999350e-01,9.999350e-01,9.999350e-01,9.999350e-01,9.999350e-01,9.999350e-01,9.999350e-01
-2.477024e-01,9.999311e-01,9.999311e-01,9.999311e-01,9.999311e-01,9.999311e-01,9.999311e-01,9.999311e-01,9.999311e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999283e-01,9.999283e-01,9.999283e-01,9.999283e-01,9.999283e-01,9.999283e-01,9.999283e-01,9.999283e-01
-2.452024e-01,9.999241e-01,9.999241e-01,9.999241e-01,9.999241e-01,9.999241e-01,9.999241e-01,9.999241e-01,9.999241e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999211e-01,9.999211e-01,9.999211e-01,9.999211e-01,9.999211e-01,9.999211e-01,9.999211e-01,9.999211e-01
-2.427024e-01,9.999164e-01,9.999164e-01,9.999164e-01,9.999164e-01,9.999164e-01,9.999164e-01,9.999164e-01,9.999164e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999131e-01,9.999131e-01,9.999131e-01,9.999131e-01,9.999131e-01,9.999131e-01,9.999131e-01,9.999131e-01
-2.402024e-01,9.999079e-01,9.999079e-01,9.999079e-01,9.999079e-01,9.999079e-01,9.999079e-01,9.999079e-01,9.999079e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999042e-01,9.999042e-01,9.999042e-01,9.999042e-01,9.999042e-01,9.999042e-01,9.999042e-01,9.999042e-01
-2.377024e-01,9.998985e-01,9.998985e-01,9.998985e-01,9.998985e-01,9.998985e-01,9.998985e-01,9.998985e-01,9.998985e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998945e-01,9.998945e-01,9.998945e-01,9.998945e-01,9.998945e-01,9.998945e-01,9.998945e-01,9.998945e-01
-2.352024e-01,9.998882e-01,9.998882e-01,9.998882e-01,9.998882e-01,9.998882e-01,9.998882e-01,9.998882e-01,9.998882e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998838e-01,9.998838e-01,9.998838e-01,9.998838e-01,9.998838e-01,9.998838e-01,9.998838e-01,9.998838e-01
-2.327024e-01,9.998769e-01,9.998769e-01,9.998769e-01,9.998769e-01,9.998769e-01,9.998769e-01,9.998769e-01,9.998769e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998720e-01,9.998720e-01,9.998720e-01,9.998720e-01,9.998720e-01,9.998720e-01,9.998720e-01,9.998720e-01
-2.302024e-01,9.998644e-01,9.998644e-01,9.998644e-01,9.998644e-01,9.998644e-01,9.998644e-01,9.998644e-01,9.998644e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998590e-01,9.998590e-01,9.998590e-01,9.998590e-01,9.998590e-01,9.998590e-01,9.998590e-01,9.998590e-01
-2.277024e-01,9.998506e-01,9.998506e-01,9.998506e-01,9.998506e-01,9.998506e-01,9.998506e-01,9.998506e-01,9.998506e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998447e-01,9.998447e-01,9.998447e-01,9.998447e-01,9.998447e-01,9.998447e-01,9.998447e-01,9.998447e-01
-2.252024e-01,9.998354e-01,9.998354e-01,9.998354e-01,9.998354e-01,9.998354e-01,9.998354e-01,9.998354e-01,9.998354e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998289e-01,9.998289e-01,9.998289e-01,9.998289e-01,9.998289e-01,9.998289e-01,9.998289e-01,9.998289e-01
-2.227024e-01,9.998187e-01,9.998187e-01,9.998187e-01,9.998187e-01,9.998187e-01,9.998187e-01,9.998187e-01,9.998187e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998116e-01,9.998116e-01,9.998116e-01,9.998116e-01,9.998116e-01,9.998116e-01,9.998116e-01,9.998116e-01
-2.202024e-01,9.998003e-01,9.998003e-01,9.998003e-01,9.998003e-01,9.998003e-01,9.998003e-01,9.998003e-01,9.998003e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.997924e-01,9.997924e-01,9.997924e-01,9.997924e-01,9.997924e-01,9.997924e-01,9.997924e-01,9.997924e-01
-2.177024e-01,9.997800e-01,9.997800e-01,9.997800e-01,9.997800e-01,9.997800e-01,9.997800e-01,9.997800e-01,9.997800e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.997713e-01,9.997713e-01,9.997713e-01,9.997713e-01,9.997713e-01,9.997713e-01,9.997713e-01,9.997713e-01
-2.152024e-01,9.997577e-01,9.997577e-01,9.997577e-01,9.997577e-01,9.997577e-01,9.997577e-01,9.997577e-01,9.997577e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.997481e-01,9.997481e-01,9.997481e-01,9.997481e-01,9.997481e-01,9.997481e-01,9.997481e-01,9.997481e-01
-2.127024e-01,9.997331e-01,9.997331e-01,9.997331e-01,9.997331e-01,9.997331e-01,9.997331e-01,9.997331e-01,9.997331e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.997226e-01,9.997226e-01,9.997226e-01,9.997226e-01,9.997226e-01,9.997226e-01,9.997226e-01,9.997226e-01
-2.102024e-01,9.997060e-01,9.997060e-01,9.997060e-01,9.997060e-01,9.997060e-01,9.997060e-01,9.997060e-01,9.997060e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.996944e-01,9.996944e-01,9.996944e-01,9.996944e-01,9.996944e-01,9.996944e-01,9.996944e-01,9.996944e-01,9.996944e-01
-2.077024e-01,9.996762e-01,9.996762e-01,9.996762e-01,9.996762e-01,9.996762e-01,9.996762e-01,9.996762e-01,9.996762e-01,9.996762e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.996634e-01,9.996634e-01,9.996634e-01,9.996634e-01,9.996634e-01,9.996634e-01,9.996634e-01,9.996634e-01,9.996634e-01
-2.052024e-01,9.996433e-01,9.996433e-01,9.996433e-01,9.996433e-01,9.996433e-01,9.996433e-01,9.996433e-01,9.996433e-01,9.996433e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.996292e-01,9.996292e-01,9.996292e-01,9.996292e-01,9.996292e-01,9.996292e-01,9.996292e-01,9.996292e-01,9.996292e-01
-2.027024e-01,9.996071e-01,9.996071e-01,9.996071e-01,9.996071e-01,9.996071e-01,9.996071e-01,9.996071e-01,9.996071e-01,9.996071e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.995916e-01,9.995916e-01,9.995916e-01,9.995916e-01,9.995916e-01,9.995916e-01,9.995916e-01,9.995916e-01,9.995916e-01
-2.002024e-01,9.995672e-01,9.995672e-01,9.995672e-01,9.995672e-01,9.995672e-01,9.995672e-01,9.995672e-01,9.995672e-01,9.995672e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.995501e-01,9.995501e-01,9.995501e-01,9.995501e-01,9.995501e-01,9.995501e-01,9.995501e-01,9.995501e-01,9.995501e-01
-1.977024e-01,9.995233e-01,9.995233e-01,9.995233e-01,9.995233e-01,9.995233e-01,9.995233e-01,9.995233e-01,9.995233e-01,9.995233e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.995045e-01,9.995045e-01,9.995045e-01,9.995045e-01,9.995045e-01,9.995045e-01,9.995045e-01,9.995045e-01,9.995045e-01
-1.952024e-01,9.994749e-01,9.994749e-01,9.994749e-01,9.994749e-01,9.994749e-01,9.994749e-01,9.994749e-01,9.994749e-01,9.994749e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.994542e-01,9.994542e-01,9.994542e-01,9.994542e-01,9.994542e-01,9.994542e-01,9.994542e-01,9.994542e-01,9.994542e-01
-1.927024e-01,9.994216e-01,9.994216e-01,9.994216e-01,9.994216e-01,9.994216e-01,9.994216e-01,9.994216e-01,9.994216e-01,9.994216e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.993988e-01,9.993988e-01,9.993988e-01,9.993988e-01,9.993988e-01,9.993988e-01,9.993988e-01,9.993988e-01,9.993988e-01
-1.902024e-01,9.993629e-01,9.993629e-01,9.993629e-01,9.993629e-01,9.993629e-01,9.993629e-01,9.993629e-01,9.993629e-01,9.993629e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.993378e-01,9.993378e-01,9.993378e-01,9.993378e-01,9.993378e-01,9.993378e-01,9.993378e-01,9.993378e-01,9.993378e-01
-1.877024e-01,9.992982e-01,9.992982e-01,9.992982e-01,9.992982e-01,9.992982e-01,9.992982e-01,9.992982e-01,9.992982e-01,9.992982e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.992706e-01,9.992706e-01,9.992706e-01,9.992706e-01,9.992706e-01,9.992706e-01,9.992706e-01,9.992706e-01,9.992706e-01
-1.852024e-01,9.992270e-01,9.992270e-01,9.992270e-01,9.992270e-01,9.992270e-01,9.992270e-01,9.992270e-01,9.992270e-01,9.992270e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.991966e-01,9.991966e-01,9.991966e-01,9.991966e-01,9.991966e-01,9.991966e-01,9.991966e-01,9.991966e-01,9.991966e-01
-1.827024e-01,9.991486e-01,9.991486e-01,9.991486e-01,9.991486e-01,9.991486e-01,9.991486e-01,9.991486e-01,9.991486e-01,9.991486e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.991151e-01,9.991151e-01,9.991151e-01,9.991151e-01,9.991151e-01,9.991151e-01,9.991151e-01,9.991151e-01,9.991151e-01
-1.802024e-01,9.990622e-01,9.990622e-01,9.990622e-01,9.990622e-01,9.990622e-01,9.990622e-01,9.990622e-01,9.990622e-01,9.990622e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.990253e-01,9.990253e-01,9.990253e-01,9.990253e-01,9.990253e-01,9.990253e-01,9.990253e-01,9.990253e-01,9.990253e-01
-1.777024e-01,9.989671e-01,9.989671e-01,9.989671e-01,9.989671e-01,9.989671e-01,9.989671e-01,9.989671e-01,9.989671e-01,9.989671e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.989264e-01,9.989264e-01,9.989264e-01,9.989264e-01,9.989264e-01,9.989264e-01,9.989264e-01,9.989264e-01,9.989264e-01
-1.752024e-01,9.988624e-01,9.988624e-01,9.988624e-01,9.988624e-01,9.988624e-01,9.988624e-01,9.988624e-01,9.988624e-01,9.988624e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.988175e-01,9.988175e-01,9.988175e-01,9.988175e-01,9.988175e-01,9.988175e-01,9.988175e-01,9.988175e-01,9.988175e-01
-1.727024e-01,9.987470e-01,9.987470e-01,9.987470e-01,9.987470e-01,9.987470e-01,9.987470e-01,9.987470e-01,9.987470e-01,9.987470e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.986976e-01,9.986976e-01,9.986976e-01,9.986976e-01,9.986976e-01,9.986976e-01,9.986976e-01,9.986976e-01,9.986976e-01
-1.702024e-01,9.986199e-01,9.986199e-01,9.986199e-01,9.986199e-01,9.986199e-01,9.986199e-01,9.986199e-01,9.986199e-01,9.986199e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.985656e-01,9.985656e-01,9.985656e-01,9.985656e-01,9.985656e-01,9.985656e-01,9.985656e-01,9.985656e-01,9.985656e-01
-1.677024e-01,9.984800e-01,9.984800e-01,9.984800e-01,9.984800e-01,9.984800e-01,9.984800e-01,9.984800e-01,9.984800e-01,9.984800e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.984201e-01,9.984201e-01,9.984201e-01,9.984201e-01,9.984201e-01,9.984201e-01,9.984201e-01,9.984201e-01,9.984201e-01
